# Residuals     
# Time          	p               	sigmaxx         	sigmaxy         	sigmayy         	sigmazz         
8.17            	2.57249908e-01	2.53280258e-04	3.84101396e-04	1.87867641e-04	0.00000000e+00
8.175           	1.09394309e-01	2.52173516e-04	3.81846309e-04	1.16435458e-04	0.00000000e+00
8.18            	1.45579083e-01	2.51064391e-04	3.79604444e-04	1.67123708e-04	0.00000000e+00
8.185           	1.05511763e-01	2.49949687e-04	3.77365767e-04	1.57074901e-04	0.00000000e+00
8.19            	1.97270081e-01	2.48844441e-04	3.75044796e-04	1.37093655e-04	0.00000000e+00
8.195           	4.70887741e-01	2.47729358e-04	3.72777253e-04	1.57441011e-04	0.00000000e+00
8.2             	3.70069554e-01	2.46594128e-04	3.70561362e-04	1.83032219e-04	0.00000000e+00
8.205           	1.38986390e-01	2.45467591e-04	3.68326361e-04	1.76257629e-04	0.00000000e+00
8.21            	1.08464664e-01	2.44343164e-04	3.66048578e-04	1.38052145e-04	0.00000000e+00
8.215           	1.16285274e-01	2.43234660e-04	3.63764219e-04	1.24653550e-04	0.00000000e+00
8.22            	5.74926282e-01	2.42081605e-04	3.61674848e-04	1.18264857e-04	0.00000000e+00
8.225           	6.75260275e-02	2.40946385e-04	3.59477519e-04	1.83327914e-04	0.00000000e+00
8.23            	7.57184095e-02	2.39836093e-04	3.57132705e-04	1.20090140e-04	0.00000000e+00
8.235           	7.03715195e-02	2.38726687e-04	3.54785885e-04	1.19294680e-04	0.00000000e+00
8.24            	6.16516617e-02	2.37590412e-04	3.52561845e-04	1.29113465e-04	0.00000000e+00
8.245           	1.33436759e-01	2.36453942e-04	3.50280086e-04	9.33390129e-05	0.00000000e+00
8.25            	1.50543237e-01	2.35325558e-04	3.48013598e-04	6.59423606e-05	0.00000000e+00
8.255           	1.96076974e-01	2.34209956e-04	3.45724512e-04	7.42244292e-05	0.00000000e+00
8.26            	4.25747727e-01	2.33082097e-04	3.43453902e-04	4.69052377e-05	0.00000000e+00
8.265           	1.10698553e-01	2.31945687e-04	3.41188722e-04	1.43886906e-04	0.00000000e+00
8.27            	1.23138295e-01	2.30777045e-04	3.39034653e-04	1.18737673e-04	0.00000000e+00
8.275           	6.26484737e-02	2.29645505e-04	3.36695960e-04	1.33372791e-04	0.00000000e+00
8.28            	1.16806825e-01	2.28511094e-04	3.34405471e-04	1.23595222e-04	0.00000000e+00
8.285           	1.17083261e-01	2.27360911e-04	3.32157290e-04	9.30563521e-05	0.00000000e+00
8.29            	5.98840737e-02	2.26229783e-04	3.29868570e-04	1.23235613e-04	0.00000000e+00
8.295           	1.31393502e-01	2.25080788e-04	3.27619672e-04	9.02352205e-05	0.00000000e+00
8.3             	1.19160938e-01	2.23952597e-04	3.25329421e-04	9.69188842e-05	0.00000000e+00
8.305           	1.54656386e-01	2.22816351e-04	3.23051667e-04	1.40778400e-04	0.00000000e+00
8.31            	8.28016619e-02	2.21655325e-04	3.20777421e-04	1.52582466e-04	0.00000000e+00
8.315           	1.19527990e-01	2.20521371e-04	3.18504050e-04	9.34699201e-05	0.00000000e+00
8.32            	1.33185048e-01	2.19381598e-04	3.16230133e-04	9.23501258e-05	0.00000000e+00
8.325           	1.12024856e-01	2.18238173e-04	3.13955782e-04	9.35904630e-05	0.00000000e+00
8.33            	2.02035150e-01	2.17095449e-04	3.11680487e-04	1.66324564e-04	0.00000000e+00
8.335           	1.32015863e-01	2.15946396e-04	3.09404679e-04	1.28693175e-04	0.00000000e+00
8.34            	7.74687144e-02	2.14814790e-04	3.07128298e-04	1.39531097e-04	0.00000000e+00
8.345           	1.09199922e-01	2.13640410e-04	3.04850881e-04	1.28122971e-04	0.00000000e+00
8.35            	6.20445575e-02	2.12486741e-04	3.02573219e-04	1.36447038e-04	0.00000000e+00
8.355           	3.62627236e-02	2.11363573e-04	3.00295071e-04	1.15674990e-04	0.00000000e+00
8.36            	2.69056265e-01	2.10190853e-04	2.98016008e-04	1.90403445e-04	0.00000000e+00
8.365           	3.44522055e-01	2.09032728e-04	2.95736745e-04	1.29834966e-04	0.00000000e+00
8.37            	2.02269690e-01	2.07895157e-04	2.93457115e-04	9.65507941e-05	0.00000000e+00
8.375           	3.57416922e-01	2.06735165e-04	2.91176940e-04	1.35973222e-04	0.00000000e+00
8.38            	1.71421360e-01	2.05594860e-04	2.88896486e-04	1.48903837e-04	0.00000000e+00
8.385           	2.27804290e-01	2.04442187e-04	2.86615738e-04	1.24842684e-04	0.00000000e+00
8.39            	1.39650236e-01	2.03292095e-04	2.84334899e-04	1.09466607e-04	0.00000000e+00
8.395           	1.75114499e-01	2.02140046e-04	2.82053685e-04	1.10380776e-04	0.00000000e+00
8.4             	8.14046733e-02	2.00997033e-04	2.79751661e-04	9.36072455e-05	0.00000000e+00
8.405           	2.59776162e-01	1.99829451e-04	2.77463239e-04	1.72123114e-04	0.00000000e+00
8.41            	1.64203001e-01	1.98688682e-04	2.75179550e-04	1.38131907e-04	0.00000000e+00
8.415           	2.33552620e-01	1.97503094e-04	2.72897037e-04	8.95381945e-05	0.00000000e+00
8.42            	1.31463503e-01	1.96350965e-04	2.70615240e-04	1.08805605e-04	0.00000000e+00
8.425           	1.79639856e-01	1.95180438e-04	2.68333591e-04	1.10537906e-04	0.00000000e+00
8.43            	1.54543342e-01	1.94032551e-04	2.66052216e-04	7.40589470e-05	0.00000000e+00
8.435           	2.08816130e-01	1.92892921e-04	2.63771077e-04	9.01301100e-05	0.00000000e+00
8.44            	1.90019351e-01	1.91713474e-04	2.61489806e-04	1.04717735e-04	0.00000000e+00
8.445           	1.20581391e-01	1.90559345e-04	2.59208878e-04	1.17794015e-04	0.00000000e+00
8.45            	1.00389843e-01	1.89415417e-04	2.56928259e-04	9.02455583e-05	0.00000000e+00
8.455           	2.49798094e-01	1.88246002e-04	2.54647834e-04	1.08109652e-04	0.00000000e+00
8.46            	1.09686788e-01	1.87070126e-04	2.52367668e-04	1.27507198e-04	0.00000000e+00
8.465           	3.34345181e-01	1.85919307e-04	2.50087986e-04	1.58889943e-04	0.00000000e+00
8.47            	1.77670751e-01	1.84771886e-04	2.47808678e-04	1.89613439e-04	0.00000000e+00
8.475           	1.32221256e-01	1.83617874e-04	2.45529815e-04	1.18762472e-04	0.00000000e+00
8.48            	1.05941522e-01	1.82458099e-04	2.43251517e-04	1.35919919e-04	0.00000000e+00
8.485           	2.18299646e-01	1.81278911e-04	2.40957967e-04	1.67172614e-04	0.00000000e+00
8.49            	1.36103552e-01	1.80112503e-04	2.38691157e-04	9.23011045e-05	0.00000000e+00
8.495           	3.79881120e-01	1.78963112e-04	2.36418068e-04	1.42361467e-04	0.00000000e+00
8.5             	1.54451916e-01	1.77789085e-04	2.34143087e-04	1.09662318e-04	0.00000000e+00
8.505           	4.68370937e-01	1.76621773e-04	2.31868255e-04	1.59915384e-04	0.00000000e+00
8.51            	1.46517946e-01	1.75457602e-04	2.29578008e-04	1.65714750e-04	0.00000000e+00
8.515           	9.44056744e-02	1.74303623e-04	2.27299004e-04	1.88536911e-04	0.00000000e+00
8.52            	1.94445349e-01	1.73145555e-04	2.25024324e-04	1.34820311e-04	0.00000000e+00
8.525           	1.23116159e-01	1.71982774e-04	2.22751746e-04	1.27998142e-04	0.00000000e+00
8.53            	3.58506509e-01	1.70804786e-04	2.20480309e-04	1.53538918e-04	0.00000000e+00
8.535           	2.07788401e-01	1.69632068e-04	2.18210020e-04	1.05223335e-04	0.00000000e+00
8.54            	2.14176700e-01	1.68480597e-04	2.15940750e-04	1.59364339e-04	0.00000000e+00
8.545           	1.90214614e-01	1.67319528e-04	2.13672592e-04	1.09272707e-04	0.00000000e+00
8.55            	1.25643282e-01	1.66140739e-04	2.11405354e-04	1.17232660e-04	0.00000000e+00
8.555           	1.24795102e-01	1.64984842e-04	2.09139332e-04	8.07728261e-05	0.00000000e+00
8.56            	1.03768351e-01	1.63805808e-04	2.06874370e-04	9.77912540e-05	0.00000000e+00
8.565           	1.85085721e-01	1.62621093e-04	2.04598558e-04	1.20575675e-04	0.00000000e+00
8.57            	9.44678018e-02	1.61464817e-04	2.02344002e-04	1.73696277e-04	0.00000000e+00
8.575           	2.73947613e-01	1.60312866e-04	2.00085423e-04	1.27863990e-04	0.00000000e+00
8.58            	2.66704803e-01	1.59141228e-04	1.97826217e-04	1.17744685e-04	0.00000000e+00
8.585           	1.86943804e-01	1.57970019e-04	1.95555911e-04	1.36888447e-04	0.00000000e+00
8.59            	1.65340312e-01	1.56814675e-04	1.93306733e-04	1.08340194e-04	0.00000000e+00
8.595           	2.23827001e-01	1.55639016e-04	1.91041597e-04	8.20845118e-05	0.00000000e+00
8.6             	5.94768227e-02	1.54458526e-04	1.88784009e-04	1.21665063e-04	0.00000000e+00
8.605           	1.62409083e-01	1.53301120e-04	1.86530042e-04	1.81928609e-04	0.00000000e+00
8.61            	9.39219969e-02	1.52134673e-04	1.84278324e-04	2.22930256e-04	0.00000000e+00
8.615           	1.71121289e-01	1.50980594e-04	1.82028467e-04	2.22299053e-04	0.00000000e+00
8.62            	7.37324675e-02	1.49805715e-04	1.79780237e-04	1.62813557e-04	0.00000000e+00
8.625           	1.43109493e-01	1.48638155e-04	1.77533592e-04	2.11633519e-04	0.00000000e+00
8.63            	2.26295149e-01	1.47459117e-04	1.75288573e-04	1.54522053e-04	0.00000000e+00
8.635           	2.73564059e-01	1.46288681e-04	1.73045424e-04	1.92006294e-04	0.00000000e+00
8.64            	2.93016121e-01	1.45146506e-04	1.70804179e-04	1.78981942e-04	0.00000000e+00
8.645           	6.63123212e-02	1.43960204e-04	1.68555455e-04	2.54895275e-04	0.00000000e+00
8.65            	3.18028045e-01	1.42812697e-04	1.66323714e-04	1.90535601e-04	0.00000000e+00
8.655           	1.38924906e-01	1.41639819e-04	1.64089668e-04	2.11363267e-04	0.00000000e+00
8.66            	5.12451142e-02	1.40471766e-04	1.61847413e-04	2.26756980e-04	0.00000000e+00
8.665           	8.71758549e-02	1.39306443e-04	1.59612510e-04	1.61240972e-04	0.00000000e+00
8.67            	1.45622063e-01	1.38143783e-04	1.57381516e-04	1.69816869e-04	0.00000000e+00
8.675           	9.39334569e-02	1.36991091e-04	1.55162305e-04	2.28771578e-04	0.00000000e+00
8.68            	1.01521210e-01	1.35805754e-04	1.52930103e-04	2.37497662e-04	0.00000000e+00
8.685           	1.52853476e-01	1.34644244e-04	1.50704223e-04	2.09306438e-04	0.00000000e+00
8.69            	1.22440551e-01	1.33482224e-04	1.48481728e-04	2.38907511e-04	0.00000000e+00
8.695           	2.49008397e-01	1.32328572e-04	1.46261888e-04	2.56387467e-04	0.00000000e+00
8.7             	4.28991765e-01	1.31167895e-04	1.44044582e-04	3.16116279e-04	0.00000000e+00
8.705           	1.95376010e-01	1.29981422e-04	1.41822525e-04	2.79825729e-04	0.00000000e+00
8.71            	1.19350405e-01	1.28836377e-04	1.39614314e-04	1.76483632e-04	0.00000000e+00
8.715           	8.41850167e-02	1.27653276e-04	1.37398343e-04	2.46782758e-04	0.00000000e+00
8.72            	3.24418842e-01	1.26497331e-04	1.35195118e-04	2.53695165e-04	0.00000000e+00
8.725           	2.01395693e-01	1.25336963e-04	1.32984330e-04	2.43290199e-04	0.00000000e+00
8.73            	2.62379818e-01	1.24173871e-04	1.30779206e-04	2.42544148e-04	0.00000000e+00
8.735           	9.63771998e-02	1.23024849e-04	1.28584546e-04	2.38468404e-04	0.00000000e+00
8.74            	9.95085105e-02	1.21856584e-04	1.26381368e-04	2.50520328e-04	0.00000000e+00
8.745           	2.50216864e-01	1.20693034e-04	1.24183896e-04	2.13539514e-04	0.00000000e+00
8.75            	1.90581841e-01	1.19531298e-04	1.21990132e-04	2.45828599e-04	0.00000000e+00
8.755           	3.89870336e-01	1.18369369e-04	1.19799181e-04	3.09515034e-04	0.00000000e+00
8.76            	1.26007009e-01	1.17220222e-04	1.17611200e-04	2.33704919e-04	0.00000000e+00
8.765           	2.92401877e-01	1.16039890e-04	1.15420549e-04	2.38660177e-04	0.00000000e+00
8.77            	9.35759512e-02	1.14873850e-04	1.13232270e-04	2.75454585e-04	0.00000000e+00
8.775           	1.26672239e-01	1.13736534e-04	1.11059480e-04	1.84639341e-04	0.00000000e+00
8.78            	1.44852014e-01	1.12574998e-04	1.08879639e-04	1.87299447e-04	0.00000000e+00
8.785           	8.15933822e-02	1.11402660e-04	1.06700453e-04	3.00383726e-04	0.00000000e+00
8.79            	1.90228655e-01	1.10240521e-04	1.04527340e-04	2.49615491e-04	0.00000000e+00
8.795           	1.64736408e-01	1.09091992e-04	1.02362031e-04	2.57258550e-04	0.00000000e+00
8.8             	1.14443744e-01	1.07951302e-04	1.00202581e-04	2.16946183e-04	0.00000000e+00
8.805           	6.66058461e-02	1.06790695e-04	9.80367446e-05	1.94488114e-04	0.00000000e+00
8.81            	1.19403314e-01	1.05643374e-04	9.58810090e-05	1.60505900e-04	0.00000000e+00
8.815           	1.58371906e-01	1.04488953e-04	9.37256489e-05	1.93005254e-04	0.00000000e+00
8.82            	5.84925357e-02	1.03324165e-04	9.15633988e-05	2.82748300e-04	0.00000000e+00
8.825           	1.31338470e-01	1.02177339e-04	8.94138911e-05	2.29135848e-04	0.00000000e+00
8.83            	2.53707503e-01	1.01006664e-04	8.72598587e-05	1.60455035e-04	0.00000000e+00
8.835           	4.48794301e-01	9.98606247e-05	8.51162040e-05	1.83022880e-04	0.00000000e+00
8.84            	1.12914437e-01	9.87107991e-05	8.29752344e-05	1.93508806e-04	0.00000000e+00
8.845           	5.80226684e-01	9.75692183e-05	8.08412452e-05	1.98927280e-04	0.00000000e+00
8.85            	1.33493036e-01	9.64096817e-05	7.87039376e-05	1.93249456e-04	0.00000000e+00
8.855           	2.46190584e-01	9.52665655e-05	7.65755779e-05	2.04519936e-04	0.00000000e+00
8.86            	1.52607109e-01	9.41025950e-05	7.44394196e-05	1.69093552e-04	0.00000000e+00
8.865           	6.98425536e-02	9.29675724e-05	7.23209034e-05	2.12095280e-04	0.00000000e+00
8.87            	9.20478921e-02	9.18133747e-05	7.01948177e-05	2.08002435e-04	0.00000000e+00
8.875           	1.91661429e-01	9.06725635e-05	6.80781892e-05	1.42016686e-04	0.00000000e+00
8.88            	3.34720573e-01	8.95203544e-05	6.59612167e-05	1.57161689e-04	0.00000000e+00
8.885           	1.27811218e-01	8.83716423e-05	6.38492496e-05	1.63592413e-04	0.00000000e+00
8.89            	2.00660532e-01	8.72272973e-05	6.17413661e-05	1.20564955e-04	0.00000000e+00
8.895           	1.60215304e-01	8.60830910e-05	5.96372938e-05	1.21541803e-04	0.00000000e+00
8.9             	1.73174340e-01	8.49306208e-05	5.78040299e-05	1.53920110e-04	0.00000000e+00
8.905           	2.03275946e-01	8.37835061e-05	5.57960777e-05	2.11333255e-04	0.00000000e+00
8.91            	3.13513526e-01	8.26490342e-05	5.34612503e-05	2.24607001e-04	0.00000000e+00
8.915           	1.95898264e-01	8.15181463e-05	5.12931149e-05	1.22448696e-04	0.00000000e+00
8.92            	2.18632042e-01	8.03826118e-05	4.91809442e-05	1.91776535e-04	0.00000000e+00
8.925           	5.29167894e-01	7.92427829e-05	4.70900022e-05	1.21929913e-04	0.00000000e+00
8.93            	1.43425943e-01	7.80960643e-05	4.50063898e-05	1.44686677e-04	0.00000000e+00
8.935           	4.61123495e-02	7.69553995e-05	4.29298960e-05	1.67784176e-04	0.00000000e+00
8.94            	1.21227517e-01	7.58263162e-05	4.08606374e-05	2.05894052e-04	0.00000000e+00
8.945           	3.38202360e-01	7.46843117e-05	3.87919501e-05	1.23239801e-04	0.00000000e+00
8.95            	9.21066597e-02	7.35454602e-05	3.67281634e-05	1.23999055e-04	0.00000000e+00
8.955           	3.69264103e-01	7.24192513e-05	3.46737625e-05	1.88377656e-04	0.00000000e+00
8.96            	1.92847467e-01	7.12796591e-05	3.26171597e-05	1.29341136e-04	0.00000000e+00
8.965           	1.52994930e-01	7.01463782e-05	3.05653383e-05	1.21065532e-04	0.00000000e+00
8.97            	6.57142017e-02	6.90143528e-05	2.85178599e-05	1.22087405e-04	0.00000000e+00
8.975           	4.12379717e-01	6.78757323e-05	2.64721506e-05	1.14425520e-04	0.00000000e+00
8.98            	2.51946139e-01	6.67575751e-05	2.44371414e-05	1.03627884e-04	0.00000000e+00
8.985           	3.58554132e-01	6.56183214e-05	2.24004535e-05	1.21872972e-04	0.00000000e+00
8.99            	1.10648678e-01	6.44857152e-05	2.03687148e-05	7.05479588e-05	0.00000000e+00
8.995           	1.11760227e-01	6.33658083e-05	1.83443103e-05	1.04814374e-04	0.00000000e+00
9               	1.46677395e-01	6.22401010e-05	1.63222544e-05	7.69554249e-05	0.00000000e+00
9.005           	2.79827242e-01	6.11152468e-05	1.43037267e-05	1.09912645e-04	0.00000000e+00
9.01            	1.16223659e-01	5.99982591e-05	1.22893355e-05	1.33419805e-04	0.00000000e+00
9.015           	1.59278382e-01	5.88714693e-05	1.02790467e-05	1.66248059e-04	0.00000000e+00
9.02            	1.16485288e-01	5.77494972e-05	8.27671130e-06	2.06547043e-04	0.00000000e+00
9.025           	1.73110863e-01	5.66274959e-05	6.27609865e-06	1.43842802e-04	0.00000000e+00
9.03            	2.15842919e-01	5.55131442e-05	4.27919073e-06	1.55114852e-04	0.00000000e+00
9.035           	6.08770797e-01	5.43840629e-05	2.28615417e-06	1.43852020e-04	0.00000000e+00
9.04            	1.51567420e-01	5.32694962e-05	6.65081864e-07	1.60281996e-04	0.00000000e+00
9.045           	3.23593535e-01	5.21481898e-05	1.93014433e-06	2.14956482e-04	0.00000000e+00
9.05            	4.00205481e-01	5.10440016e-05	4.02668658e-06	1.78841463e-04	0.00000000e+00
9.055           	3.75474767e-01	4.99281200e-05	6.01421989e-06	1.45590530e-04	0.00000000e+00
9.06            	1.76489017e-01	4.88135353e-05	7.96247830e-06	1.82322738e-04	0.00000000e+00
9.065           	1.22821593e-01	4.77004301e-05	9.89461028e-06	9.92104558e-05	0.00000000e+00
9.07            	1.30456624e-01	4.65852415e-05	1.18185633e-05	1.02147919e-04	0.00000000e+00
9.075           	9.43844179e-02	4.54798831e-05	1.37366908e-05	1.42648620e-04	0.00000000e+00
9.08            	1.53961588e-01	4.43713554e-05	1.56527066e-05	8.56388270e-05	0.00000000e+00
9.085           	7.47481183e-02	4.32695254e-05	1.75594202e-05	1.80833360e-04	0.00000000e+00
9.09            	2.18450902e-01	4.21652514e-05	1.94785398e-05	1.08572307e-04	0.00000000e+00
9.095           	2.58430570e-01	4.10564668e-05	2.14063520e-05	1.50866495e-04	0.00000000e+00
9.1             	3.96285009e-01	3.99509949e-05	2.33300347e-05	1.45188866e-04	0.00000000e+00
9.105           	1.93605233e-01	3.88494928e-05	2.52490576e-05	1.93150826e-04	0.00000000e+00
9.11            	2.37875541e-01	3.77431994e-05	2.71634960e-05	2.00215855e-04	0.00000000e+00
9.115           	2.54310209e-01	3.66425644e-05	2.90697498e-05	1.72141053e-04	0.00000000e+00
9.12            	7.74638763e-02	3.55518711e-05	3.09773498e-05	8.96390607e-05	0.00000000e+00
9.125           	1.27217655e-01	3.44572130e-05	3.28784830e-05	8.58862582e-05	0.00000000e+00
9.13            	8.41308074e-02	3.33627177e-05	3.47741480e-05	2.07712980e-04	0.00000000e+00
9.135           	3.29654573e-02	3.22648213e-05	3.66610982e-05	1.38167267e-04	0.00000000e+00
9.14            	2.19468580e-01	3.11699485e-05	3.85457894e-05	1.42755139e-04	0.00000000e+00
9.145           	4.99421435e-02	3.00810458e-05	4.04263579e-05	2.01170386e-04	0.00000000e+00
9.15            	1.52785108e-01	2.89914373e-05	4.23020976e-05	1.94498160e-04	0.00000000e+00
9.155           	1.52202866e-01	2.78953694e-05	4.41681936e-05	1.03842833e-04	0.00000000e+00
9.16            	2.09416046e-01	2.68096483e-05	4.60378644e-05	1.17418501e-04	0.00000000e+00
9.165           	2.53481639e-01	2.57270155e-05	4.79002463e-05	2.81077224e-04	0.00000000e+00
9.17            	1.67657892e-01	2.46427559e-05	4.97674482e-05	1.29527408e-04	0.00000000e+00
9.175           	2.20991293e-01	2.35597128e-05	5.16181896e-05	1.70937575e-04	0.00000000e+00
9.18            	1.84077676e-01	2.24715694e-05	5.34569343e-05	2.50953240e-04	0.00000000e+00
9.185           	2.67013851e-01	2.13948209e-05	5.53169204e-05	1.83740579e-04	0.00000000e+00
9.19            	1.09705432e-01	2.03164523e-05	5.71660786e-05	2.51171235e-04	0.00000000e+00
9.195           	1.21643310e-01	1.92361667e-05	5.89938339e-05	3.21078501e-04	0.00000000e+00
9.2             	3.13705312e-01	1.81566657e-05	6.08256893e-05	2.02605000e-04	0.00000000e+00
9.205           	5.39418745e-01	1.70833707e-05	6.26552758e-05	1.72509109e-04	0.00000000e+00
9.21            	1.60368086e-01	1.60081166e-05	6.44809860e-05	1.70738682e-04	0.00000000e+00
9.215           	2.12220597e-01	1.49402384e-05	6.63015978e-05	2.24795066e-04	0.00000000e+00
9.22            	1.25297588e-01	1.39271010e-05	6.81172058e-05	2.49159262e-04	0.00000000e+00
