X,Y,Z,p,U_0,U_1,U_2
0.229733,0.23293,0.0539858,0.0,0.0,0.0,0.0
0.229713,0.23157,0.0538945,0.0,0.0,0.0,0.0
0.231164,0.234066,0.0537181,0.0,0.0,0.0,0.0
0.229736,0.233856,0.053295,0.0,0.0,0.0,0.0
0.235964,0.239421,0.0518223,0.0,0.0,0.0,0.0
0.237538,0.239276,0.0517583,0.0,0.0,0.0,0.0
0.2328,0.239099,0.0519836,0.0,0.0,0.0,0.0
0.232353,0.238074,0.0521338,0.0,0.0,0.0,0.0
0.232815,0.233558,0.0539186,0.0,0.0,0.0,0.0
0.232311,0.234213,0.0538647,0.0,0.0,0.0,0.0
0.248421,0.231679,0.0499412,0.0,0.0,0.0,0.0
0.248835,0.230296,0.0499564,0.0,0.0,0.0,0.0
0.248454,0.233904,0.0509663,0.0,0.0,0.0,0.0
0.249956,0.233515,0.0508641,0.0,0.0,0.0,0.0
0.239041,0.238797,0.0517537,0.0,0.0,0.0,0.0
0.239086,0.238645,0.0513265,0.0,0.0,0.0,0.0
0.256616,0.226397,0.0508818,0.0,0.0,0.0,0.0
0.257841,0.225962,0.0508608,0.0,0.0,0.0,0.0
0.258186,0.22445,0.0508466,0.0,0.0,0.0,0.0
0.256225,0.231164,0.0509124,0.0,0.0,0.0,0.0
0.254686,0.231699,0.050941,0.0,0.0,0.0,0.0
0.255147,0.23236,0.0512599,0.0,0.0,0.0,0.0
0.256246,0.232076,0.0517362,0.0,0.0,0.0,0.0
0.257734,0.231704,0.0517499,0.0,0.0,0.0,0.0
0.257243,0.231015,0.0508682,0.0,0.0,0.0,0.0
0.257818,0.229743,0.0508386,0.0,0.0,0.0,0.0
0.258323,0.230462,0.0511513,0.0,0.0,0.0,0.0
0.25626,0.238801,0.0540683,0.0,0.0,0.0,0.0
0.256237,0.238717,0.0533977,0.0,0.0,0.0,0.0
0.254703,0.238724,0.0533892,0.0,0.0,0.0,0.0
0.254701,0.238855,0.0539912,0.0,0.0,0.0,0.0
0.25628,0.237628,0.0528457,0.0,0.0,0.0,0.0
0.254678,0.237536,0.052898,0.0,0.0,0.0,0.0
0.257746,0.239332,0.0538919,0.0,0.0,0.0,0.0
0.257718,0.238698,0.0533701,0.0,0.0,0.0,0.0
0.257782,0.237592,0.0528599,0.0,0.0,0.0,0.0
0.264017,0.225344,0.0508889,0.0,0.0,0.0,0.0
0.262492,0.225888,0.0508671,0.0,0.0,0.0,0.0
0.263045,0.226615,0.0510788,0.0,0.0,0.0,0.0
0.264043,0.226276,0.0517495,0.0,0.0,0.0,0.0
0.273448,0.231762,0.052906,0.0,0.0,0.0,0.0
0.275004,0.231726,0.0529016,0.0,0.0,0.0,0.0
0.275037,0.229855,0.052909,0.0,0.0,0.0,0.0
0.273417,0.229807,0.0529056,0.0,0.0,0.0,0.0
0.268765,0.233747,0.052895,0.0,0.0,0.0,0.0
0.268734,0.232156,0.0528985,0.0,0.0,0.0,0.0
0.267256,0.232278,0.0528845,0.0,0.0,0.0,0.0
0.267224,0.233793,0.052883,0.0,0.0,0.0,0.0
0.270288,0.231773,0.0528989,0.0,0.0,0.0,0.0
0.270316,0.233661,0.0528992,0.0,0.0,0.0,0.0
0.281265,0.22594,0.0529045,0.0,0.0,0.0,0.0
0.279705,0.225943,0.0529049,0.0,0.0,0.0,0.0
0.27657,0.231717,0.0529,0.0,0.0,0.0,0.0
0.276576,0.229814,0.0529046,0.0,0.0,0.0,0.0
0.281255,0.231591,0.0528601,0.0,0.0,0.0,0.0
0.281277,0.229794,0.0529001,0.0,0.0,0.0,0.0
0.279704,0.229793,0.0529033,0.0,0.0,0.0,0.0
0.282833,0.22594,0.0529041,0.0,0.0,0.0,0.0
0.276541,0.233506,0.0528566,0.0,0.0,0.0,0.0
0.279754,0.234042,0.0538706,0.0,0.0,0.0,0.0
0.281231,0.233938,0.0539491,0.0,0.0,0.0,0.0
0.282794,0.23364,0.0539334,0.0,0.0,0.0,0.0
0.283234,0.232216,0.0538216,0.0,0.0,0.0,0.0
0.304672,0.27002,0.052937,0.0,0.0,0.0,0.0
0.306217,0.269966,0.052954,0.0,0.0,0.0,0.0
0.312496,0.264819,0.0528738,0.0,0.0,0.0,0.0
0.310959,0.26277,0.0539305,0.0,0.0,0.0,0.0
0.310509,0.264188,0.0537671,0.0,0.0,0.0,0.0
0.310893,0.264725,0.0530155,0.0,0.0,0.0,0.0
0.307728,0.269908,0.0529793,0.0,0.0,0.0,0.0
0.314039,0.264801,0.052881,0.0,0.0,0.0,0.0
0.318594,0.264814,0.0528768,0.0,0.0,0.0,0.0
0.318474,0.263604,0.0536,0.0,0.0,0.0,0.0
0.317161,0.264794,0.0528709,0.0,0.0,0.0,0.0
0.318465,0.270149,0.0540365,0.0,0.0,0.0,0.0
0.319015,0.268996,0.0544364,0.0,0.0,0.0,0.0
0.319442,0.263693,0.0534956,0.0,0.0,0.0,0.0
0.319776,0.263409,0.0539942,0.0,0.0,0.0,0.0
0.291725,0.283959,0.0506876,0.0,0.0,0.0,0.0
0.291552,0.285341,0.0505769,0.0,0.0,0.0,0.0
0.291845,0.285552,0.0501381,0.0,0.0,0.0,0.0
0.292469,0.284053,0.0499788,0.0,0.0,0.0,0.0
0.298016,0.277731,0.0515071,0.0,0.0,0.0,0.0
0.298421,0.278224,0.0509403,0.0,0.0,0.0,0.0
0.300062,0.278381,0.0508641,0.0,0.0,0.0,0.0
0.300064,0.27698,0.0510632,0.0,0.0,0.0,0.0
0.300105,0.276076,0.0518369,0.0,0.0,0.0,0.0
0.298532,0.276415,0.0518502,0.0,0.0,0.0,0.0
0.293134,0.279467,0.0528329,0.0,0.0,0.0,0.0
0.29334,0.278145,0.0528902,0.0,0.0,0.0,0.0
0.292132,0.278205,0.0530938,0.0,0.0,0.0,0.0
0.292126,0.279744,0.052935,0.0,0.0,0.0,0.0
0.301647,0.27884,0.0503037,0.0,0.0,0.0,0.0
0.300589,0.278859,0.050178,0.0,0.0,0.0,0.0
0.299995,0.279808,0.0499665,0.0,0.0,0.0,0.0
0.301593,0.279784,0.0498882,0.0,0.0,0.0,0.0
0.307256,0.278966,0.0501376,0.0,0.0,0.0,0.0
0.306197,0.278882,0.0502282,0.0,0.0,0.0,0.0
0.306281,0.280229,0.0498574,0.0,0.0,0.0,0.0
0.307874,0.280194,0.0498787,0.0,0.0,0.0,0.0
0.308269,0.279646,0.0505319,0.0,0.0,0.0,0.0
0.307788,0.278274,0.0508736,0.0,0.0,0.0,0.0
0.306482,0.283736,0.0485925,0.0,0.0,0.0,0.0
0.312732,0.285997,0.0505334,0.0,0.0,0.0,0.0
0.311313,0.283587,0.0506161,0.0,0.0,0.0,0.0
0.31095,0.284084,0.049895,0.0,0.0,0.0,0.0
0.301506,0.276755,0.0507972,0.0,0.0,0.0,0.0
0.301482,0.275788,0.0513527,0.0,0.0,0.0,0.0
0.306277,0.285995,0.0539181,0.0,0.0,0.0,0.0
0.30459,0.285874,0.0538584,0.0,0.0,0.0,0.0
0.304968,0.284087,0.0541354,0.0,0.0,0.0,0.0
0.306329,0.284115,0.05393,0.0,0.0,0.0,0.0
0.3125,0.278683,0.0544155,0.0,0.0,0.0,0.0
0.312502,0.280281,0.0538942,0.0,0.0,0.0,0.0
0.310954,0.280318,0.0538963,0.0,0.0,0.0,0.0
0.310963,0.278746,0.0544451,0.0,0.0,0.0,0.0
0.307829,0.284079,0.0539062,0.0,0.0,0.0,0.0
0.307814,0.285955,0.0539156,0.0,0.0,0.0,0.0
0.318599,0.272321,0.053872,0.0,0.0,0.0,0.0
0.317648,0.272482,0.0546671,0.0,0.0,0.0,0.0
0.317698,0.271011,0.0545556,0.0,0.0,0.0,0.0
0.314545,0.27828,0.0510226,0.0,0.0,0.0,0.0
0.314045,0.276372,0.0515886,0.0,0.0,0.0,0.0
0.312895,0.275798,0.0513443,0.0,0.0,0.0,0.0
0.3124,0.276431,0.050831,0.0,0.0,0.0,0.0
0.312351,0.278298,0.0509144,0.0,0.0,0.0,0.0
0.31916,0.272807,0.0536411,0.0,0.0,0.0,0.0
0.313973,0.278192,0.0538712,0.0,0.0,0.0,0.0
0.314012,0.280178,0.053927,0.0,0.0,0.0,0.0
0.288107,0.299435,0.0508072,0.0,0.0,0.0,0.0
0.288721,0.299578,0.0513534,0.0,0.0,0.0,0.0
0.289244,0.301271,0.0509686,0.0,0.0,0.0,0.0
0.288977,0.301623,0.0502209,0.0,0.0,0.0,0.0
0.287748,0.299381,0.0502406,0.0,0.0,0.0,0.0
0.294094,0.286696,0.054479,0.0,0.0,0.0,0.0
0.294956,0.286702,0.0544859,0.0,0.0,0.0,0.0
0.295409,0.2879,0.0538919,0.0,0.0,0.0,0.0
0.293655,0.287924,0.0539065,0.0,0.0,0.0,0.0
0.2953,0.294106,0.0539609,0.0,0.0,0.0,0.0
0.295314,0.291653,0.0539165,0.0,0.0,0.0,0.0
0.287951,0.295635,0.0516756,0.0,0.0,0.0,0.0
0.287875,0.293771,0.0518659,0.0,0.0,0.0,0.0
0.288581,0.294382,0.0521821,0.0,0.0,0.0,0.0
0.288724,0.295777,0.0520796,0.0,0.0,0.0,0.0
0.308502,0.287379,0.0481528,0.0,0.0,0.0,0.0
0.311736,0.302004,0.050438,0.0,0.0,0.0,0.0
0.310809,0.301369,0.0508869,0.0,0.0,0.0,0.0
0.311099,0.299517,0.0509772,0.0,0.0,0.0,0.0
0.31284,0.299472,0.0503153,0.0,0.0,0.0,0.0
0.307785,0.287764,0.0539189,0.0,0.0,0.0,0.0
0.30622,0.287745,0.0539045,0.0,0.0,0.0,0.0
0.312483,0.292201,0.0519295,0.0,0.0,0.0,0.0
0.312486,0.293818,0.0519341,0.0,0.0,0.0,0.0
0.31101,0.293802,0.0519162,0.0,0.0,0.0,0.0
0.311559,0.292511,0.0524645,0.0,0.0,0.0,0.0
0.301602,0.301639,0.0518993,0.0,0.0,0.0,0.0
0.299969,0.301507,0.0518861,0.0,0.0,0.0,0.0
0.300401,0.300087,0.0519655,0.0,0.0,0.0,0.0
0.301629,0.30001,0.0519176,0.0,0.0,0.0,0.0
0.306227,0.299557,0.0519025,0.0,0.0,0.0,0.0
0.306269,0.301493,0.0519005,0.0,0.0,0.0,0.0
0.304707,0.301579,0.0518934,0.0,0.0,0.0,0.0
0.304675,0.299557,0.0518481,0.0,0.0,0.0,0.0
0.312388,0.295535,0.0515865,0.0,0.0,0.0,0.0
0.311031,0.295699,0.0518641,0.0,0.0,0.0,0.0
0.307804,0.301381,0.0518995,0.0,0.0,0.0,0.0
0.307867,0.299652,0.0519038,0.0,0.0,0.0,0.0
0.313597,0.287901,0.050931,0.0,0.0,0.0,0.0
0.313602,0.293647,0.0517332,0.0,0.0,0.0,0.0
0.313524,0.291726,0.0517243,0.0,0.0,0.0,0.0
0.295405,0.309007,0.0502383,0.0,0.0,0.0,0.0
0.294181,0.308696,0.050455,0.0,0.0,0.0,0.0
0.293646,0.307224,0.0502582,0.0,0.0,0.0,0.0
0.295272,0.307444,0.0517596,0.0,0.0,0.0,0.0
0.298491,0.309312,0.0509049,0.0,0.0,0.0,0.0
0.298442,0.30794,0.051881,0.0,0.0,0.0,0.0
0.294825,0.311737,0.0484729,0.0,0.0,0.0,0.0
0.294167,0.31112,0.047996,0.0,0.0,0.0,0.0
0.294892,0.309814,0.0490601,0.0,0.0,0.0,0.0
0.295348,0.311173,0.0488302,0.0,0.0,0.0,0.0
0.300053,0.31102,0.0508593,0.0,0.0,0.0,0.0
0.298574,0.311006,0.0509847,0.0,0.0,0.0,0.0
0.292295,0.301336,0.0518904,0.0,0.0,0.0,0.0
0.293743,0.30176,0.0518448,0.0,0.0,0.0,0.0
0.293781,0.303379,0.0518934,0.0,0.0,0.0,0.0
0.292217,0.30332,0.051915,0.0,0.0,0.0,0.0
0.298455,0.301487,0.0518566,0.0,0.0,0.0,0.0
0.30001,0.303468,0.0518975,0.0,0.0,0.0,0.0
0.298442,0.303499,0.0518939,0.0,0.0,0.0,0.0
0.29521,0.301477,0.0518456,0.0,0.0,0.0,0.0
0.295317,0.303457,0.0518941,0.0,0.0,0.0,0.0
0.307728,0.307251,0.0508805,0.0,0.0,0.0,0.0
0.30768,0.309059,0.0509328,0.0,0.0,0.0,0.0
0.3062,0.310505,0.0509094,0.0,0.0,0.0,0.0
0.306281,0.311505,0.0504702,0.0,0.0,0.0,0.0
0.305086,0.311622,0.0506057,0.0,0.0,0.0,0.0
0.304648,0.311032,0.0508994,0.0,0.0,0.0,0.0
0.30156,0.311035,0.0508698,0.0,0.0,0.0,0.0
0.307195,0.310277,0.0508864,0.0,0.0,0.0,0.0
0.308168,0.309631,0.0506348,0.0,0.0,0.0,0.0
0.307685,0.310622,0.0502717,0.0,0.0,0.0,0.0
0.307758,0.316989,0.0489008,0.0,0.0,0.0,0.0
0.306166,0.316873,0.0488453,0.0,0.0,0.0,0.0
0.306732,0.315774,0.0493908,0.0,0.0,0.0,0.0
0.307824,0.31552,0.0492221,0.0,0.0,0.0,0.0
0.301572,0.303442,0.0518973,0.0,0.0,0.0,0.0
0.306313,0.303447,0.0519149,0.0,0.0,0.0,0.0
0.304677,0.303415,0.0519002,0.0,0.0,0.0,0.0
0.307851,0.303598,0.0510075,0.0,0.0,0.0,0.0
0.306845,0.304066,0.0515383,0.0,0.0,0.0,0.0
0.307838,0.302821,0.0517723,0.0,0.0,0.0,0.0
0.276576,0.20277,0.0539416,0.0,0.0,0.0,0.0
0.277162,0.201841,0.0546115,0.0,0.0,0.0,0.0
0.276017,0.201467,0.0547361,0.0,0.0,0.0,0.0
0.275117,0.20063,0.0547461,0.0,0.0,0.0,0.0
0.281293,0.20656,0.0539213,0.0,0.0,0.0,0.0
0.279621,0.206685,0.0537749,0.0,0.0,0.0,0.0
0.282814,0.206648,0.0538619,0.0,0.0,0.0,0.0
0.254651,0.238724,0.0544983,0.0,0.0,0.0,0.0
0.256288,0.238777,0.0546985,0.0,0.0,0.0,0.0
0.270309,0.240765,0.0538632,0.0,0.0,0.0,0.0
0.270316,0.239305,0.0539273,0.0,0.0,0.0,0.0
0.268737,0.241765,0.0544291,0.0,0.0,0.0,0.0
0.270305,0.241789,0.0545145,0.0,0.0,0.0,0.0
0.311902,0.24799,0.0539914,0.0,0.0,0.0,0.0
0.312415,0.249315,0.0538956,0.0,0.0,0.0,0.0
0.312969,0.248641,0.0542504,0.0,0.0,0.0,0.0
0.31244,0.247303,0.0548802,0.0,0.0,0.0,0.0
0.276192,0.287357,0.0147262,0.0,0.0,0.0,0.0
0.274747,0.287645,0.0142865,0.0,0.0,0.0,0.0
0.275339,0.288278,0.0147394,0.0,0.0,0.0,0.0
0.262531,0.270637,0.0196879,0.0,0.0,0.0,0.0
0.264166,0.270718,0.0195779,0.0,0.0,0.0,0.0
0.263663,0.272444,0.0200118,0.0,0.0,0.0,0.0
0.262524,0.272479,0.0196033,0.0,0.0,0.0,0.0
0.262473,0.274384,0.0196103,0.0,0.0,0.0,0.0
0.263634,0.274371,0.019955,0.0,0.0,0.0,0.0
0.287576,0.285545,0.0257591,0.0,0.0,0.0,0.0
0.288885,0.286414,0.0255112,0.0,0.0,0.0,0.0
0.290633,0.287678,0.0246692,0.0,0.0,0.0,0.0
0.29108,0.287393,0.0254019,0.0,0.0,0.0,0.0
0.290042,0.286713,0.0255092,0.0,0.0,0.0,0.0
0.288456,0.304,0.0254666,0.0,0.0,0.0,0.0
0.290153,0.305847,0.0254064,0.0,0.0,0.0,0.0
0.29063,0.305626,0.0246711,0.0,0.0,0.0,0.0
0.286694,0.302157,0.0255939,0.0,0.0,0.0,0.0
0.290612,0.304895,0.0239654,0.0,0.0,0.0,0.0
0.290646,0.30383,0.0236702,0.0,0.0,0.0,0.0
0.301576,0.30549,0.0307415,0.0,0.0,0.0,0.0
0.300024,0.305474,0.0307768,0.0,0.0,0.0,0.0
0.300618,0.304251,0.0307544,0.0,0.0,0.0,0.0
0.301658,0.304181,0.0307346,0.0,0.0,0.0,0.0
0.299548,0.304802,0.030451,0.0,0.0,0.0,0.0
0.253126,0.225937,0.036784,0.0,0.0,0.0,0.0
0.251564,0.225937,0.0367849,0.0,0.0,0.0,0.0
0.251562,0.227872,0.036784,0.0,0.0,0.0,0.0
0.253124,0.227871,0.0367828,0.0,0.0,0.0,0.0
0.301259,0.320934,0.0366446,0.0,0.0,0.0,0.0
0.300827,0.318982,0.0365558,0.0,0.0,0.0,0.0
0.300805,0.318959,0.0371185,0.0,0.0,0.0,0.0
0.300877,0.32088,0.0371297,0.0,0.0,0.0,0.0
0.215617,0.194982,0.0425886,0.0,0.0,0.0,0.0
0.21408,0.194995,0.0427974,0.0,0.0,0.0,0.0
0.21398,0.196833,0.0428095,0.0,0.0,0.0,0.0
0.215356,0.196841,0.0427115,0.0,0.0,0.0,0.0
0.212405,0.212388,0.0418437,0.0,0.0,0.0,0.0
0.213654,0.2124,0.0415252,0.0,0.0,0.0,0.0
0.265954,0.210434,0.0430207,0.0,0.0,0.0,0.0
0.265959,0.212376,0.0430297,0.0,0.0,0.0,0.0
0.262588,0.208491,0.0438337,0.0,0.0,0.0,0.0
0.26255,0.210431,0.0438351,0.0,0.0,0.0,0.0
0.262536,0.212372,0.043841,0.0,0.0,0.0,0.0
0.215614,0.226311,0.0425219,0.0,0.0,0.0,0.0
0.214146,0.225805,0.0427455,0.0,0.0,0.0,0.0
0.213568,0.226525,0.0429857,0.0,0.0,0.0,0.0
0.214107,0.227771,0.0434534,0.0,0.0,0.0,0.0
0.215165,0.228336,0.0430406,0.0,0.0,0.0,0.0
0.215663,0.22779,0.0428146,0.0,0.0,0.0,0.0
0.215644,0.225369,0.041863,0.0,0.0,0.0,0.0
0.215676,0.223921,0.0417696,0.0,0.0,0.0,0.0
0.214152,0.22397,0.0426275,0.0,0.0,0.0,0.0
0.212588,0.225273,0.0428049,0.0,0.0,0.0,0.0
0.21258,0.226158,0.0434677,0.0,0.0,0.0,0.0
0.265637,0.225942,0.0428325,0.0,0.0,0.0,0.0
0.265642,0.224013,0.042833,0.0,0.0,0.0,0.0
0.26407,0.227863,0.0428348,0.0,0.0,0.0,0.0
0.262502,0.227871,0.0428335,0.0,0.0,0.0,0.0
0.200207,0.208484,0.0498393,0.0,0.0,0.0,0.0
0.201176,0.208489,0.0499049,0.0,0.0,0.0,0.0
0.201195,0.21043,0.0499037,0.0,0.0,0.0,0.0
0.201203,0.212374,0.0499015,0.0,0.0,0.0,0.0
0.25175,0.225861,0.0494174,0.0,0.0,0.0,0.0
0.251965,0.224508,0.0491283,0.0,0.0,0.0,0.0
0.251069,0.225836,0.0488351,0.0,0.0,0.0,0.0
0.249924,0.2281,0.0494712,0.0,0.0,0.0,0.0
0.25096,0.227147,0.0495504,0.0,0.0,0.0,0.0
0.250755,0.226864,0.0490281,0.0,0.0,0.0,0.0
0.249931,0.227236,0.0488678,0.0,0.0,0.0,0.0
0.289511,0.290025,0.0486986,0.0,0.0,0.0,0.0
0.290388,0.289539,0.0486086,0.0,0.0,0.0,0.0
0.29084,0.288237,0.0488763,0.0,0.0,0.0,0.0
0.290365,0.287701,0.0494105,0.0,0.0,0.0,0.0
0.288798,0.289834,0.0492766,0.0,0.0,0.0,0.0
0.290081,0.304072,0.0488836,0.0,0.0,0.0,0.0
0.289819,0.304274,0.0484041,0.0,0.0,0.0,0.0
0.288944,0.303622,0.048046,0.0,0.0,0.0,0.0
0.289166,0.303142,0.0488492,0.0,0.0,0.0,0.0
0.304727,0.319078,0.0480061,0.0,0.0,0.0,0.0
0.304695,0.318407,0.0488309,0.0,0.0,0.0,0.0
0.306189,0.31832,0.0488406,0.0,0.0,0.0,0.0
0.306177,0.319055,0.0480464,0.0,0.0,0.0,0.0
0.304652,0.31722,0.0489533,0.0,0.0,0.0,0.0
0.287475,0.212408,0.0539038,0.0,0.0,0.0,0.0
0.288876,0.21256,0.0542873,0.0,0.0,0.0,0.0
0.288487,0.21116,0.0541032,0.0,0.0,0.0,0.0
0.287453,0.210563,0.0539147,0.0,0.0,0.0,0.0
0.290664,0.223977,0.0539186,0.0,0.0,0.0,0.0
0.290659,0.225927,0.0539137,0.0,0.0,0.0,0.0
0.287858,0.227838,0.053553,0.0,0.0,0.0,0.0
0.289149,0.22788,0.0539304,0.0,0.0,0.0,0.0
0.290651,0.227875,0.053913,0.0,0.0,0.0,0.0
0.265624,0.239428,0.0538812,0.0,0.0,0.0,0.0
0.265643,0.240636,0.054275,0.0,0.0,0.0,0.0
0.278131,0.239247,0.0539019,0.0,0.0,0.0,0.0
0.278128,0.240633,0.0542719,0.0,0.0,0.0,0.0
0.290622,0.239447,0.0539099,0.0,0.0,0.0,0.0
0.29066,0.241211,0.0539113,0.0,0.0,0.0,0.0
0.29071,0.242587,0.0542207,0.0,0.0,0.0,0.0
0.28968,0.242556,0.0540832,0.0,0.0,0.0,0.0
0.301491,0.241551,0.0547803,0.0,0.0,0.0,0.0
0.30095,0.242209,0.0538901,0.0,0.0,0.0,0.0
0.299925,0.241481,0.0538732,0.0,0.0,0.0,0.0
0.315591,0.257022,0.0539061,0.0,0.0,0.0,0.0
0.316023,0.25645,0.0545192,0.0,0.0,0.0,0.0
0.315579,0.255037,0.0549299,0.0,0.0,0.0,0.0
0.312492,0.258879,0.0538978,0.0,0.0,0.0,0.0
0.31405,0.258887,0.0538987,0.0,0.0,0.0,0.0
0.315585,0.258924,0.0538985,0.0,0.0,0.0,0.0
0.264073,0.284447,0.0110088,0.0,0.0,0.0,0.0
0.26564,0.284474,0.0108013,0.0,0.0,0.0,0.0
0.265612,0.282533,0.00989348,0.0,0.0,0.0,0.0
0.264068,0.282534,0.0100482,0.0,0.0,0.0,0.0
0.265715,0.285714,0.0119515,0.0,0.0,0.0,0.0
0.263655,0.284649,0.0118226,0.0,0.0,0.0,0.0
0.259444,0.268314,0.0175843,0.0,0.0,0.0,0.0
0.259516,0.267598,0.0169233,0.0,0.0,0.0,0.0
0.259456,0.267108,0.0164998,0.0,0.0,0.0,0.0
0.260931,0.267043,0.0164548,0.0,0.0,0.0,0.0
0.259551,0.269303,0.0179803,0.0,0.0,0.0,0.0
0.265612,0.268111,0.0174916,0.0,0.0,0.0,0.0
0.264068,0.267024,0.0164314,0.0,0.0,0.0,0.0
0.265511,0.266973,0.016507,0.0,0.0,0.0,0.0
0.265608,0.268749,0.018029,0.0,0.0,0.0,0.0
0.260709,0.284439,0.0132954,0.0,0.0,0.0,0.0
0.260919,0.28406,0.0126284,0.0,0.0,0.0,0.0
0.259866,0.283433,0.012673,0.0,0.0,0.0,0.0
0.258888,0.282694,0.0126289,0.0,0.0,0.0,0.0
0.258708,0.282877,0.0133608,0.0,0.0,0.0,0.0
0.259074,0.282468,0.011907,0.0,0.0,0.0,0.0
0.259875,0.283373,0.0119324,0.0,0.0,0.0,0.0
0.260427,0.282654,0.0174901,0.0,0.0,0.0,0.0
0.260844,0.282116,0.0182567,0.0,0.0,0.0,0.0
0.261977,0.282683,0.0185061,0.0,0.0,0.0,0.0
0.273092,0.272644,0.0134638,0.0,0.0,0.0,0.0
0.272952,0.272664,0.0128505,0.0,0.0,0.0,0.0
0.273398,0.274348,0.0126958,0.0,0.0,0.0,0.0
0.273822,0.274357,0.0134209,0.0,0.0,0.0,0.0
0.271939,0.28417,0.0124293,0.0,0.0,0.0,0.0
0.273061,0.284137,0.0125871,0.0,0.0,0.0,0.0
0.273331,0.282014,0.012645,0.0,0.0,0.0,0.0
0.271925,0.282496,0.0125294,0.0,0.0,0.0,0.0
0.27378,0.284136,0.0131223,0.0,0.0,0.0,0.0
0.273794,0.282623,0.0131968,0.0,0.0,0.0,0.0
0.273242,0.272707,0.017298,0.0,0.0,0.0,0.0
0.272268,0.271916,0.0172958,0.0,0.0,0.0,0.0
0.272429,0.271822,0.0165374,0.0,0.0,0.0,0.0
0.273947,0.273878,0.0164808,0.0,0.0,0.0,0.0
0.27415,0.273703,0.0172754,0.0,0.0,0.0,0.0
0.265116,0.286591,0.0181954,0.0,0.0,0.0,0.0
0.265034,0.286728,0.0174262,0.0,0.0,0.0,0.0
0.264973,0.286866,0.0168703,0.0,0.0,0.0,0.0
0.263833,0.286694,0.0166709,0.0,0.0,0.0,0.0
0.278037,0.282189,0.0164174,0.0,0.0,0.0,0.0
0.278026,0.284084,0.0164202,0.0,0.0,0.0,0.0
0.27856,0.284086,0.0169085,0.0,0.0,0.0,0.0
0.27855,0.282175,0.0169131,0.0,0.0,0.0,0.0
0.277991,0.285978,0.0163926,0.0,0.0,0.0,0.0
0.278546,0.286029,0.01687,0.0,0.0,0.0,0.0
0.271842,0.289708,0.016431,0.0,0.0,0.0,0.0
0.271827,0.289822,0.0172153,0.0,0.0,0.0,0.0
0.273417,0.289945,0.0163524,0.0,0.0,0.0,0.0
0.275007,0.289884,0.0162666,0.0,0.0,0.0,0.0
0.271724,0.290118,0.0179748,0.0,0.0,0.0,0.0
0.265524,0.268753,0.0188304,0.0,0.0,0.0,0.0
0.264075,0.269199,0.0196598,0.0,0.0,0.0,0.0
0.263042,0.269408,0.0195731,0.0,0.0,0.0,0.0
0.260636,0.272511,0.0189918,0.0,0.0,0.0,0.0
0.259405,0.272517,0.0186475,0.0,0.0,0.0,0.0
0.258869,0.271916,0.0185734,0.0,0.0,0.0,0.0
0.259037,0.270567,0.0184346,0.0,0.0,0.0,0.0
0.261381,0.272542,0.0196787,0.0,0.0,0.0,0.0
0.261345,0.274395,0.0196652,0.0,0.0,0.0,0.0
0.271875,0.272463,0.0187505,0.0,0.0,0.0,0.0
0.273644,0.274065,0.0187397,0.0,0.0,0.0,0.0
0.273616,0.274087,0.0194903,0.0,0.0,0.0,0.0
0.271878,0.272456,0.019487,0.0,0.0,0.0,0.0
0.264377,0.284054,0.0196678,0.0,0.0,0.0,0.0
0.2637,0.284063,0.0190007,0.0,0.0,0.0,0.0
0.263502,0.282692,0.0192599,0.0,0.0,0.0,0.0
0.264014,0.282103,0.0197262,0.0,0.0,0.0,0.0
0.265079,0.282715,0.0200304,0.0,0.0,0.0,0.0
0.265388,0.283998,0.0196982,0.0,0.0,0.0,0.0
0.26573,0.285441,0.0196108,0.0,0.0,0.0,0.0
0.264774,0.285093,0.0193629,0.0,0.0,0.0,0.0
0.273171,0.282145,0.0235744,0.0,0.0,0.0,0.0
0.271722,0.283982,0.0226699,0.0,0.0,0.0,0.0
0.271704,0.282128,0.0225918,0.0,0.0,0.0,0.0
0.274819,0.282102,0.0242326,0.0,0.0,0.0,0.0
0.273115,0.286384,0.0226941,0.0,0.0,0.0,0.0
0.271949,0.285865,0.0226381,0.0,0.0,0.0,0.0
0.284905,0.283499,0.0231588,0.0,0.0,0.0,0.0
0.28489,0.283458,0.0240018,0.0,0.0,0.0,0.0
0.271943,0.289706,0.0195596,0.0,0.0,0.0,0.0
0.273201,0.29025,0.019636,0.0,0.0,0.0,0.0
0.273132,0.290769,0.0188563,0.0,0.0,0.0,0.0
0.271863,0.289884,0.0188054,0.0,0.0,0.0,0.0
0.274601,0.29067,0.0187385,0.0,0.0,0.0,0.0
0.274489,0.290791,0.0195512,0.0,0.0,0.0,0.0
0.273533,0.28777,0.0224819,0.0,0.0,0.0,0.0
0.274736,0.287878,0.0233489,0.0,0.0,0.0,0.0
0.274509,0.288432,0.0228598,0.0,0.0,0.0,0.0
0.276676,0.289673,0.024035,0.0,0.0,0.0,0.0
0.276142,0.29025,0.0234796,0.0,0.0,0.0,0.0
0.276209,0.287877,0.0244827,0.0,0.0,0.0,0.0
0.284174,0.299642,0.0230949,0.0,0.0,0.0,0.0
0.285939,0.299435,0.022687,0.0,0.0,0.0,0.0
0.285862,0.297923,0.0225016,0.0,0.0,0.0,0.0
0.284395,0.297889,0.0223297,0.0,0.0,0.0,0.0
