X,Y,Z,U_x,U_y,U_z,U_mag,p
0.273427,0.229829,0.0561748,0.0,0.0,0.0,0.09342735647701908,0.0
0.248593,0.194817,0.0459218,0.0,0.0,0.0,0.09342735647701908,0.0
0.239044,0.218206,0.0532748,0.0,0.0,0.0,0.09342735647701908,0.0
0.242182,0.222113,0.053213,0.0,0.0,0.0,0.09342735647701908,0.0
0.254743,0.20264,0.0515873,0.0,0.0,0.0,0.09342735647701908,0.0
0.254737,0.206538,0.0515949,0.0,0.0,0.0,0.09342735647701908,0.0
0.262571,0.270483,0.0111084,0.0,0.0,0.0,0.09342735647701908,0.0
0.264153,0.270457,0.0118943,0.0,0.0,0.0,0.09342735647701908,0.0
0.262536,0.272437,0.0118729,0.0,0.0,0.0,0.09342735647701908,0.0
0.301457,0.317053,0.02993,0.0,0.0,0.0,0.09342735647701908,0.0
0.237491,0.193012,0.0425992,0.0,0.0,0.0,0.09342735647701908,0.0
0.250035,0.192757,0.0412171,0.0,0.0,0.0,0.09342735647701908,0.0
0.248485,0.192766,0.0419492,0.0,0.0,0.0,0.09342735647701908,0.0
0.224983,0.208498,0.0426289,0.0,0.0,0.0,0.09342735647701908,0.0
0.237497,0.208487,0.0434215,0.0,0.0,0.0,0.09342735647701908,0.0
0.237478,0.208477,0.0411098,0.0,0.0,0.0,0.09342735647701908,0.0
0.237479,0.206543,0.041865,0.0,0.0,0.0,0.09342735647701908,0.0
0.23592,0.208483,0.0418467,0.0,0.0,0.0,0.09342735647701908,0.0
0.239045,0.20848,0.0418981,0.0,0.0,0.0,0.09342735647701908,0.0
0.237485,0.210421,0.0418761,0.0,0.0,0.0,0.09342735647701908,0.0
0.262504,0.208496,0.0414108,0.0,0.0,0.0,0.09342735647701908,0.0
0.224956,0.224057,0.0426236,0.0,0.0,0.0,0.09342735647701908,0.0
0.250086,0.222137,0.0421811,0.0,0.0,0.0,0.09342735647701908,0.0
0.248516,0.224085,0.0421727,0.0,0.0,0.0,0.09342735647701908,0.0
0.250053,0.224062,0.0413948,0.0,0.0,0.0,0.09342735647701908,0.0
0.262517,0.224033,0.0413791,0.0,0.0,0.0,0.09342735647701908,0.0
0.301293,0.317119,0.0419217,0.0,0.0,0.0,0.09342735647701908,0.0
0.22497,0.190957,0.0481459,0.0,0.0,0.0,0.09342735647701908,0.0
0.223403,0.192909,0.0481298,0.0,0.0,0.0,0.09342735647701908,0.0
0.224968,0.192916,0.04891,0.0,0.0,0.0,0.09342735647701908,0.0
0.212438,0.206555,0.0480626,0.0,0.0,0.0,0.09342735647701908,0.0
0.210863,0.208502,0.0480692,0.0,0.0,0.0,0.09342735647701908,0.0
0.21243,0.210447,0.0480638,0.0,0.0,0.0,0.09342735647701908,0.0
0.212439,0.208502,0.0488372,0.0,0.0,0.0,0.09342735647701908,0.0
0.224972,0.208494,0.0464645,0.0,0.0,0.0,0.09342735647701908,0.0
0.224971,0.204602,0.0480299,0.0,0.0,0.0,0.09342735647701908,0.0
0.22184,0.208494,0.0480137,0.0,0.0,0.0,0.09342735647701908,0.0
0.228103,0.20849,0.0480312,0.0,0.0,0.0,0.09342735647701908,0.0
0.224971,0.212383,0.0480134,0.0,0.0,0.0,0.09342735647701908,0.0
0.224972,0.208492,0.0495603,0.0,0.0,0.0,0.09342735647701908,0.0
0.237513,0.204582,0.0480488,0.0,0.0,0.0,0.09342735647701908,0.0
0.234372,0.208483,0.0480427,0.0,0.0,0.0,0.09342735647701908,0.0
0.237502,0.208482,0.0495711,0.0,0.0,0.0,0.09342735647701908,0.0
0.250153,0.20653,0.0479662,0.0,0.0,0.0,0.09342735647701908,0.0
0.250146,0.208483,0.0486713,0.0,0.0,0.0,0.09342735647701908,0.0
0.212355,0.224143,0.0470425,0.0,0.0,0.0,0.09342735647701908,0.0
0.212407,0.222137,0.0479586,0.0,0.0,0.0,0.09342735647701908,0.0
0.210816,0.224107,0.047894,0.0,0.0,0.0,0.09342735647701908,0.0
0.212382,0.226059,0.0478886,0.0,0.0,0.0,0.09342735647701908,0.0
0.212415,0.224074,0.0487448,0.0,0.0,0.0,0.09342735647701908,0.0
0.224961,0.220171,0.0479915,0.0,0.0,0.0,0.09342735647701908,0.0
0.298373,0.301555,0.0480514,0.0,0.0,0.0,0.09342735647701908,0.0
0.301579,0.301533,0.0480544,0.0,0.0,0.0,0.09342735647701908,0.0
0.299969,0.303494,0.0480853,0.0,0.0,0.0,0.09342735647701908,0.0
0.29998,0.30154,0.0488389,0.0,0.0,0.0,0.09342735647701908,0.0
0.237436,0.208474,0.0534339,0.0,0.0,0.0,0.09342735647701908,0.0
0.238958,0.208464,0.0542062,0.0,0.0,0.0,0.09342735647701908,0.0
0.262458,0.208479,0.0531579,0.0,0.0,0.0,0.09342735647701908,0.0
0.262491,0.206529,0.0539706,0.0,0.0,0.0,0.09342735647701908,0.0
0.260923,0.208477,0.0539436,0.0,0.0,0.0,0.09342735647701908,0.0
0.264056,0.208472,0.0539458,0.0,0.0,0.0,0.09342735647701908,0.0
0.262477,0.210421,0.0539285,0.0,0.0,0.0,0.09342735647701908,0.0
0.262489,0.208475,0.0547287,0.0,0.0,0.0,0.09342735647701908,0.0
0.237458,0.22406,0.0533651,0.0,0.0,0.0,0.09342735647701908,0.0
0.250025,0.22405,0.053171,0.0,0.0,0.0,0.09342735647701908,0.0
0.250014,0.222121,0.0539877,0.0,0.0,0.0,0.09342735647701908,0.0
0.251575,0.224041,0.0539708,0.0,0.0,0.0,0.09342735647701908,0.0
0.262518,0.224023,0.0531614,0.0,0.0,0.0,0.09342735647701908,0.0
0.262511,0.222075,0.0539563,0.0,0.0,0.0,0.09342735647701908,0.0
0.260954,0.224016,0.0539524,0.0,0.0,0.0,0.09342735647701908,0.0
0.264068,0.224013,0.0539832,0.0,0.0,0.0,0.09342735647701908,0.0
0.262509,0.225956,0.0539714,0.0,0.0,0.0,0.09342735647701908,0.0
0.262504,0.22401,0.0547807,0.0,0.0,0.0,0.09342735647701908,0.0
0.275021,0.224008,0.0545797,0.0,0.0,0.0,0.09342735647701908,0.0
0.268882,0.278266,0.014082,0.0,0.0,0.0,0.09342735647701908,0.0
0.268922,0.27623,0.0149396,0.0,0.0,0.0,0.09342735647701908,0.0
0.270502,0.278229,0.0148519,0.0,0.0,0.0,0.09342735647701908,0.0
0.268835,0.280288,0.0148152,0.0,0.0,0.0,0.09342735647701908,0.0
0.306222,0.324833,0.0320684,0.0,0.0,0.0,0.09342735647701908,0.0
0.306241,0.32286,0.0329072,0.0,0.0,0.0,0.09342735647701908,0.0
0.304471,0.324893,0.0329578,0.0,0.0,0.0,0.09342735647701908,0.0
0.307958,0.324791,0.0328189,0.0,0.0,0.0,0.09342735647701908,0.0
0.30615,0.326843,0.0328469,0.0,0.0,0.0,0.09342735647701908,0.0
0.306195,0.324848,0.0337078,0.0,0.0,0.0,0.09342735647701908,0.0
0.25626,0.200732,0.0399121,0.0,0.0,0.0,0.09342735647701908,0.0
0.243765,0.216262,0.0398862,0.0,0.0,0.0,0.09342735647701908,0.0
0.25625,0.216266,0.0399052,0.0,0.0,0.0,0.09342735647701908,0.0
0.243714,0.231895,0.0397883,0.0,0.0,0.0,0.09342735647701908,0.0
0.307802,0.309103,0.0388487,0.0,0.0,0.0,0.09342735647701908,0.0
0.306106,0.311067,0.0388308,0.0,0.0,0.0,0.09342735647701908,0.0
0.30609,0.322933,0.0390379,0.0,0.0,0.0,0.09342735647701908,0.0
0.307747,0.324861,0.0391749,0.0,0.0,0.0,0.09342735647701908,0.0
0.231262,0.18704,0.04486,0.0,0.0,0.0,0.09342735647701908,0.0
0.218722,0.200734,0.0441179,0.0,0.0,0.0,0.09342735647701908,0.0
0.218716,0.198786,0.0448741,0.0,0.0,0.0,0.09342735647701908,0.0
0.217156,0.200729,0.0448859,0.0,0.0,0.0,0.09342735647701908,0.0
0.220281,0.20073,0.0448851,0.0,0.0,0.0,0.09342735647701908,0.0
0.218718,0.202671,0.0448819,0.0,0.0,0.0,0.09342735647701908,0.0
0.23124,0.200702,0.0464988,0.0,0.0,0.0,0.09342735647701908,0.0
0.231231,0.200727,0.0441762,0.0,0.0,0.0,0.09342735647701908,0.0
0.231235,0.198779,0.0449369,0.0,0.0,0.0,0.09342735647701908,0.0
0.229668,0.200722,0.0449347,0.0,0.0,0.0,0.09342735647701908,0.0
0.218696,0.21629,0.0464208,0.0,0.0,0.0,0.09342735647701908,0.0
0.21871,0.216295,0.0441244,0.0,0.0,0.0,0.09342735647701908,0.0
0.217141,0.216299,0.0448583,0.0,0.0,0.0,0.09342735647701908,0.0
0.218695,0.218248,0.0448478,0.0,0.0,0.0,0.09342735647701908,0.0
0.304702,0.309269,0.0450064,0.0,0.0,0.0,0.09342735647701908,0.0
0.218718,0.200726,0.0503281,0.0,0.0,0.0,0.09342735647701908,0.0
0.231231,0.200697,0.0496167,0.0,0.0,0.0,0.09342735647701908,0.0
0.23122,0.198763,0.0511615,0.0,0.0,0.0,0.09342735647701908,0.0
0.229655,0.200713,0.0511529,0.0,0.0,0.0,0.09342735647701908,0.0
0.232785,0.200709,0.0511548,0.0,0.0,0.0,0.09342735647701908,0.0
0.231221,0.202657,0.0511529,0.0,0.0,0.0,0.09342735647701908,0.0
0.231216,0.200714,0.0519195,0.0,0.0,0.0,0.09342735647701908,0.0
0.243774,0.204574,0.0510543,0.0,0.0,0.0,0.09342735647701908,0.0
0.218703,0.214311,0.0510776,0.0,0.0,0.0,0.09342735647701908,0.0
0.217134,0.21625,0.0510935,0.0,0.0,0.0,0.09342735647701908,0.0
0.220273,0.216253,0.0510638,0.0,0.0,0.0,0.09342735647701908,0.0
0.218703,0.218193,0.0510691,0.0,0.0,0.0,0.09342735647701908,0.0
0.218701,0.216246,0.0518334,0.0,0.0,0.0,0.09342735647701908,0.0
0.218701,0.216257,0.0503199,0.0,0.0,0.0,0.09342735647701908,0.0
0.231238,0.21627,0.0495696,0.0,0.0,0.0,0.09342735647701908,0.0
0.231234,0.214317,0.0511303,0.0,0.0,0.0,0.09342735647701908,0.0
0.229671,0.216261,0.0511288,0.0,0.0,0.0,0.09342735647701908,0.0
0.231235,0.218206,0.051127,0.0,0.0,0.0,0.09342735647701908,0.0
0.231236,0.216258,0.0518923,0.0,0.0,0.0,0.09342735647701908,0.0
0.256258,0.216228,0.0515575,0.0,0.0,0.0,0.09342735647701908,0.0
0.231238,0.231869,0.0502793,0.0,0.0,0.0,0.09342735647701908,0.0
0.231223,0.229887,0.0511067,0.0,0.0,0.0,0.09342735647701908,0.0
0.232802,0.231861,0.0510661,0.0,0.0,0.0,0.09342735647701908,0.0
0.293659,0.293748,0.0502578,0.0,0.0,0.0,0.09342735647701908,0.0
0.293662,0.291805,0.0510313,0.0,0.0,0.0,0.09342735647701908,0.0
0.306314,0.293774,0.0502828,0.0,0.0,0.0,0.09342735647701908,0.0
0.24368,0.216334,0.0563032,0.0,0.0,0.0,0.09342735647701908,0.0
0.268715,0.216208,0.0563938,0.0,0.0,0.0,0.09342735647701908,0.0
0.281289,0.216198,0.0561942,0.0,0.0,0.0,0.09342735647701908,0.0
0.281288,0.214248,0.0571216,0.0,0.0,0.0,0.09342735647701908,0.0
0.279711,0.216211,0.0570628,0.0,0.0,0.0,0.09342735647701908,0.0
0.282863,0.216195,0.0571189,0.0,0.0,0.0,0.09342735647701908,0.0
0.281278,0.218164,0.0570372,0.0,0.0,0.0,0.09342735647701908,0.0
0.281281,0.216223,0.0578852,0.0,0.0,0.0,0.09342735647701908,0.0
0.268732,0.231757,0.0563439,0.0,0.0,0.0,0.09342735647701908,0.0
0.281253,0.23173,0.0560956,0.0,0.0,0.0,0.09342735647701908,0.0
0.293727,0.231734,0.0561751,0.0,0.0,0.0,0.09342735647701908,0.0
0.293737,0.233661,0.0569936,0.0,0.0,0.0,0.09342735647701908,0.0
0.293752,0.247271,0.0578728,0.0,0.0,0.0,0.09342735647701908,0.0
0.262598,0.270517,0.00951431,0.0,0.0,0.0,0.09342735647701908,0.0
0.260991,0.270536,0.00876752,0.0,0.0,0.0,0.09342735647701908,0.0
0.267364,0.270413,0.0119039,0.0,0.0,0.0,0.09342735647701908,0.0
0.262468,0.276442,0.0117484,0.0,0.0,0.0,0.09342735647701908,0.0
0.264027,0.278426,0.0117067,0.0,0.0,0.0,0.09342735647701908,0.0
0.262331,0.278505,0.012541,0.0,0.0,0.0,0.09342735647701908,0.0
0.262381,0.27237,0.015219,0.0,0.0,0.0,0.09342735647701908,0.0
0.274982,0.284107,0.0211048,0.0,0.0,0.0,0.09342735647701908,0.0
0.276535,0.286088,0.0210668,0.0,0.0,0.0,0.09342735647701908,0.0
0.287425,0.295704,0.0239731,0.0,0.0,0.0,0.09342735647701908,0.0
0.285889,0.293742,0.0240174,0.0,0.0,0.0,0.09342735647701908,0.0
0.287476,0.293728,0.0247853,0.0,0.0,0.0,0.09342735647701908,0.0
0.250006,0.208493,0.0399188,0.0,0.0,0.0,0.09342735647701908,0.0
0.237454,0.224035,0.0397504,0.0,0.0,0.0,0.09342735647701908,0.0
0.250017,0.224027,0.0397881,0.0,0.0,0.0,0.09342735647701908,0.0
0.262518,0.224028,0.0398757,0.0,0.0,0.0,0.09342735647701908,0.0
0.304261,0.316958,0.0359718,0.0,0.0,0.0,0.09342735647701908,0.0
0.307926,0.316951,0.0359161,0.0,0.0,0.0,0.09342735647701908,0.0
0.306135,0.316948,0.0352054,0.0,0.0,0.0,0.09342735647701908,0.0
0.306078,0.31498,0.035926,0.0,0.0,0.0,0.09342735647701908,0.0
0.306004,0.318938,0.0359756,0.0,0.0,0.0,0.09342735647701908,0.0
0.305962,0.31697,0.0366724,0.0,0.0,0.0,0.09342735647701908,0.0
0.224968,0.200745,0.0426464,0.0,0.0,0.0,0.09342735647701908,0.0
0.224975,0.192971,0.0441168,0.0,0.0,0.0,0.09342735647701908,0.0
0.224975,0.191012,0.0448669,0.0,0.0,0.0,0.09342735647701908,0.0
0.223406,0.192952,0.0448627,0.0,0.0,0.0,0.09342735647701908,0.0
0.226544,0.192963,0.0448907,0.0,0.0,0.0,0.09342735647701908,0.0
0.22497,0.194898,0.0448877,0.0,0.0,0.0,0.09342735647701908,0.0
0.245311,0.192844,0.0418703,0.0,0.0,0.0,0.09342735647701908,0.0
0.243739,0.19486,0.0418814,0.0,0.0,0.0,0.09342735647701908,0.0
0.243766,0.192871,0.0426281,0.0,0.0,0.0,0.09342735647701908,0.0
0.237482,0.198808,0.041883,0.0,0.0,0.0,0.09342735647701908,0.0
0.237476,0.202671,0.0418629,0.0,0.0,0.0,0.09342735647701908,0.0
0.23747,0.200738,0.0410935,0.0,0.0,0.0,0.09342735647701908,0.0
0.235916,0.200745,0.0418774,0.0,0.0,0.0,0.09342735647701908,0.0
0.23904,0.200731,0.0418758,0.0,0.0,0.0,0.09342735647701908,0.0
0.237486,0.200734,0.0426459,0.0,0.0,0.0,0.09342735647701908,0.0
0.237515,0.192942,0.0441424,0.0,0.0,0.0,0.09342735647701908,0.0
0.237532,0.190956,0.0449105,0.0,0.0,0.0,0.09342735647701908,0.0
0.235957,0.192916,0.044912,0.0,0.0,0.0,0.09342735647701908,0.0
0.262508,0.200736,0.0413116,0.0,0.0,0.0,0.09342735647701908,0.0
0.212469,0.208495,0.0441009,0.0,0.0,0.0,0.09342735647701908,0.0
0.21246,0.206552,0.0448666,0.0,0.0,0.0,0.09342735647701908,0.0
0.210896,0.2085,0.0448613,0.0,0.0,0.0,0.09342735647701908,0.0
0.214028,0.208497,0.0448736,0.0,0.0,0.0,0.09342735647701908,0.0
0.212466,0.210445,0.0448708,0.0,0.0,0.0,0.09342735647701908,0.0
0.229689,0.208501,0.0418625,0.0,0.0,0.0,0.09342735647701908,0.0
0.232801,0.208493,0.0418275,0.0,0.0,0.0,0.09342735647701908,0.0
0.231251,0.2085,0.0410691,0.0,0.0,0.0,0.09342735647701908,0.0
0.23124,0.206564,0.0418543,0.0,0.0,0.0,0.09342735647701908,0.0
0.231245,0.210432,0.0418247,0.0,0.0,0.0,0.09342735647701908,0.0
0.226635,0.216266,0.0418923,0.0,0.0,0.0,0.09342735647701908,0.0
0.22503,0.216273,0.0426721,0.0,0.0,0.0,0.09342735647701908,0.0
0.243782,0.208488,0.0435221,0.0,0.0,0.0,0.09342735647701908,0.0
0.237501,0.216276,0.0434416,0.0,0.0,0.0,0.09342735647701908,0.0
0.23748,0.214305,0.0418881,0.0,0.0,0.0,0.09342735647701908,0.0
0.237464,0.216242,0.0411317,0.0,0.0,0.0,0.09342735647701908,0.0
0.235906,0.216249,0.0418574,0.0,0.0,0.0,0.09342735647701908,0.0
0.237508,0.204594,0.0449611,0.0,0.0,0.0,0.09342735647701908,0.0
0.23437,0.208488,0.0449395,0.0,0.0,0.0,0.09342735647701908,0.0
0.240652,0.208486,0.0449873,0.0,0.0,0.0,0.09342735647701908,0.0
0.23751,0.212383,0.0449532,0.0,0.0,0.0,0.09342735647701908,0.0
0.257867,0.208488,0.0421901,0.0,0.0,0.0,0.09342735647701908,0.0
0.256281,0.208489,0.0414214,0.0,0.0,0.0,0.09342735647701908,0.0
0.25631,0.206543,0.0421793,0.0,0.0,0.0,0.09342735647701908,0.0
0.2563,0.21043,0.0421777,0.0,0.0,0.0,0.09342735647701908,0.0
0.256326,0.208486,0.0429214,0.0,0.0,0.0,0.09342735647701908,0.0
0.250074,0.218237,0.0421498,0.0,0.0,0.0,0.09342735647701908,0.0
0.251627,0.216287,0.0421426,0.0,0.0,0.0,0.09342735647701908,0.0
0.250084,0.216297,0.0428942,0.0,0.0,0.0,0.09342735647701908,0.0
0.250134,0.208492,0.0458078,0.0,0.0,0.0,0.09342735647701908,0.0
0.25013,0.206541,0.0450908,0.0,0.0,0.0,0.09342735647701908,0.0
0.251686,0.20849,0.0450818,0.0,0.0,0.0,0.09342735647701908,0.0
0.250118,0.210442,0.0450599,0.0,0.0,0.0,0.09342735647701908,0.0
0.268762,0.208513,0.0413075,0.0,0.0,0.0,0.09342735647701908,0.0
0.262526,0.21627,0.0414557,0.0,0.0,0.0,0.09342735647701908,0.0
0.229652,0.224044,0.0418333,0.0,0.0,0.0,0.09342735647701908,0.0
0.232763,0.224057,0.0418258,0.0,0.0,0.0,0.09342735647701908,0.0
0.231206,0.224039,0.0410603,0.0,0.0,0.0,0.09342735647701908,0.0
0.231216,0.222097,0.0418247,0.0,0.0,0.0,0.09342735647701908,0.0
0.23119,0.226008,0.0418034,0.0,0.0,0.0,0.09342735647701908,0.0
0.237437,0.230049,0.0418904,0.0,0.0,0.0,0.09342735647701908,0.0
0.237527,0.2202,0.0449701,0.0,0.0,0.0,0.09342735647701908,0.0
0.256274,0.224062,0.0414113,0.0,0.0,0.0,0.09342735647701908,0.0
0.299949,0.301482,0.0455742,0.0,0.0,0.0,0.09342735647701908,0.0
0.301544,0.301462,0.0448271,0.0,0.0,0.0,0.09342735647701908,0.0
0.299914,0.303408,0.0447935,0.0,0.0,0.0,0.09342735647701908,0.0
0.306324,0.31705,0.0413725,0.0,0.0,0.0,0.09342735647701908,0.0
0.306344,0.315101,0.0420915,0.0,0.0,0.0,0.09342735647701908,0.0
0.21713,0.192909,0.0481104,0.0,0.0,0.0,0.09342735647701908,0.0
0.220268,0.192911,0.04812,0.0,0.0,0.0,0.09342735647701908,0.0
0.218692,0.190954,0.0481416,0.0,0.0,0.0,0.09342735647701908,0.0
0.218704,0.19487,0.0480815,0.0,0.0,0.0,0.09342735647701908,0.0
0.218704,0.192925,0.048874,0.0,0.0,0.0,0.09342735647701908,0.0
0.21244,0.198766,0.0480721,0.0,0.0,0.0,0.09342735647701908,0.0
0.212441,0.202663,0.0480659,0.0,0.0,0.0,0.09342735647701908,0.0
0.210867,0.200713,0.0480767,0.0,0.0,0.0,0.09342735647701908,0.0
0.214013,0.200713,0.0480599,0.0,0.0,0.0,0.09342735647701908,0.0
0.212448,0.200718,0.0488388,0.0,0.0,0.0,0.09342735647701908,0.0
0.231243,0.196789,0.048089,0.0,0.0,0.0,0.09342735647701908,0.0
0.224972,0.200715,0.0464751,0.0,0.0,0.0,0.09342735647701908,0.0
0.228103,0.200703,0.0480582,0.0,0.0,0.0,0.09342735647701908,0.0
0.224962,0.192948,0.050462,0.0,0.0,0.0,0.09342735647701908,0.0
0.242304,0.192819,0.0481334,0.0,0.0,0.0,0.09342735647701908,0.0
0.237521,0.200686,0.0465139,0.0,0.0,0.0,0.09342735647701908,0.0
0.234376,0.200686,0.048067,0.0,0.0,0.0,0.09342735647701908,0.0
0.2375,0.194852,0.0511372,0.0,0.0,0.0,0.09342735647701908,0.0
0.250165,0.202612,0.0480009,0.0,0.0,0.0,0.09342735647701908,0.0
0.204448,0.208495,0.0480258,0.0,0.0,0.0,0.09342735647701908,0.0
0.20769,0.2085,0.048068,0.0,0.0,0.0,0.09342735647701908,0.0
0.206074,0.208499,0.0471898,0.0,0.0,0.0,0.09342735647701908,0.0
0.206082,0.206548,0.0480416,0.0,0.0,0.0,0.09342735647701908,0.0
0.206086,0.210448,0.0480324,0.0,0.0,0.0,0.09342735647701908,0.0
0.206107,0.208499,0.0488502,0.0,0.0,0.0,0.09342735647701908,0.0
0.21871,0.208496,0.0464472,0.0,0.0,0.0,0.09342735647701908,0.0
0.212424,0.214339,0.0480508,0.0,0.0,0.0,0.09342735647701908,0.0
0.212419,0.218234,0.0480105,0.0,0.0,0.0,0.09342735647701908,0.0
0.210853,0.216288,0.0480359,0.0,0.0,0.0,0.09342735647701908,0.0
0.212427,0.216282,0.0488199,0.0,0.0,0.0,0.09342735647701908,0.0
0.212456,0.208502,0.0503752,0.0,0.0,0.0,0.09342735647701908,0.0
0.231236,0.204593,0.0480496,0.0,0.0,0.0,0.09342735647701908,0.0
0.231237,0.21238,0.0480322,0.0,0.0,0.0,0.09342735647701908,0.0
0.231233,0.208487,0.0495872,0.0,0.0,0.0,0.09342735647701908,0.0
0.221832,0.216277,0.0479955,0.0,0.0,0.0,0.09342735647701908,0.0
0.228102,0.216274,0.0480154,0.0,0.0,0.0,0.09342735647701908,0.0
0.224971,0.216268,0.0495487,0.0,0.0,0.0,0.09342735647701908,0.0
0.224979,0.208497,0.051822,0.0,0.0,0.0,0.09342735647701908,0.0
0.224973,0.206553,0.0510837,0.0,0.0,0.0,0.09342735647701908,0.0
0.22341,0.208494,0.0510661,0.0,0.0,0.0,0.09342735647701908,0.0
0.22654,0.208494,0.0510998,0.0,0.0,0.0,0.09342735647701908,0.0
0.224978,0.210436,0.0510769,0.0,0.0,0.0,0.09342735647701908,0.0
0.243823,0.204574,0.0480292,0.0,0.0,0.0,0.09342735647701908,0.0
0.243804,0.208481,0.0495139,0.0,0.0,0.0,0.09342735647701908,0.0
0.240623,0.208479,0.0510772,0.0,0.0,0.0,0.09342735647701908,0.0
0.246932,0.208478,0.0509754,0.0,0.0,0.0,0.09342735647701908,0.0
0.212462,0.224023,0.0503042,0.0,0.0,0.0,0.09342735647701908,0.0
0.231241,0.220172,0.0480112,0.0,0.0,0.0,0.09342735647701908,0.0
0.224912,0.23197,0.0470701,0.0,0.0,0.0,0.09342735647701908,0.0
0.226505,0.231932,0.0479018,0.0,0.0,0.0,0.09342735647701908,0.0
0.224973,0.224028,0.0518371,0.0,0.0,0.0,0.09342735647701908,0.0
0.224974,0.222087,0.0510818,0.0,0.0,0.0,0.09342735647701908,0.0
0.223398,0.224027,0.0510853,0.0,0.0,0.0,0.09342735647701908,0.0
0.226533,0.224035,0.051108,0.0,0.0,0.0,0.09342735647701908,0.0
0.224961,0.225973,0.0511159,0.0,0.0,0.0,0.09342735647701908,0.0
0.243927,0.224176,0.0485936,0.0,0.0,0.0,0.09342735647701908,0.0
0.237489,0.224063,0.0518303,0.0,0.0,0.0,0.09342735647701908,0.0
0.235932,0.224063,0.0510769,0.0,0.0,0.0,0.09342735647701908,0.0
0.237504,0.226013,0.0510538,0.0,0.0,0.0,0.09342735647701908,0.0
0.250062,0.224057,0.0515922,0.0,0.0,0.0,0.09342735647701908,0.0
0.248527,0.224084,0.0508153,0.0,0.0,0.0,0.09342735647701908,0.0
0.299983,0.295673,0.0478695,0.0,0.0,0.0,0.09342735647701908,0.0
0.30158,0.293747,0.0478826,0.0,0.0,0.0,0.09342735647701908,0.0
0.299973,0.293734,0.0486511,0.0,0.0,0.0,0.09342735647701908,0.0
0.300002,0.285997,0.0517724,0.0,0.0,0.0,0.09342735647701908,0.0
0.301572,0.285996,0.0509798,0.0,0.0,0.0,0.09342735647701908,0.0
0.300001,0.287942,0.0510029,0.0,0.0,0.0,0.09342735647701908,0.0
0.295163,0.301569,0.0479655,0.0,0.0,0.0,0.09342735647701908,0.0
0.293547,0.301562,0.0470841,0.0,0.0,0.0,0.09342735647701908,0.0
0.293571,0.299599,0.0478421,0.0,0.0,0.0,0.09342735647701908,0.0
0.304786,0.301519,0.0479944,0.0,0.0,0.0,0.09342735647701908,0.0
0.29994,0.307409,0.0481527,0.0,0.0,0.0,0.09342735647701908,0.0
0.299886,0.309382,0.047417,0.0,0.0,0.0,0.09342735647701908,0.0
0.301527,0.30935,0.0481697,0.0,0.0,0.0,0.09342735647701908,0.0
0.299998,0.301508,0.0503631,0.0,0.0,0.0,0.09342735647701908,0.0
0.237471,0.20072,0.0533877,0.0,0.0,0.0,0.09342735647701908,0.0
0.250009,0.198734,0.0541386,0.0,0.0,0.0,0.09342735647701908,0.0
0.248433,0.200675,0.0541419,0.0,0.0,0.0,0.09342735647701908,0.0
0.251589,0.20067,0.0541212,0.0,0.0,0.0,0.09342735647701908,0.0
0.250007,0.200683,0.0548981,0.0,0.0,0.0,0.09342735647701908,0.0
0.231225,0.208488,0.0534273,0.0,0.0,0.0,0.09342735647701908,0.0
0.243741,0.208475,0.0525619,0.0,0.0,0.0,0.09342735647701908,0.0
0.239038,0.216252,0.0540326,0.0,0.0,0.0,0.09342735647701908,0.0
0.237477,0.216253,0.0533184,0.0,0.0,0.0,0.09342735647701908,0.0
0.257823,0.208474,0.053956,0.0,0.0,0.0,0.09342735647701908,0.0
0.256269,0.208478,0.0531554,0.0,0.0,0.0,0.09342735647701908,0.0
0.256275,0.206525,0.0539877,0.0,0.0,0.0,0.09342735647701908,0.0
0.25627,0.210419,0.0539618,0.0,0.0,0.0,0.09342735647701908,0.0
0.256279,0.208469,0.0547673,0.0,0.0,0.0,0.09342735647701908,0.0
0.250021,0.208477,0.0562496,0.0,0.0,0.0,0.09342735647701908,0.0
0.268764,0.208471,0.0547467,0.0,0.0,0.0,0.09342735647701908,0.0
0.262481,0.214308,0.0539247,0.0,0.0,0.0,0.09342735647701908,0.0
0.2625,0.218192,0.0539418,0.0,0.0,0.0,0.09342735647701908,0.0
0.262477,0.216256,0.0531473,0.0,0.0,0.0,0.09342735647701908,0.0
0.260934,0.21625,0.0539259,0.0,0.0,0.0,0.09342735647701908,0.0
0.264055,0.216249,0.0539401,0.0,0.0,0.0,0.09342735647701908,0.0
0.262495,0.216244,0.0547281,0.0,0.0,0.0,0.09342735647701908,0.0
0.275038,0.216217,0.0546149,0.0,0.0,0.0,0.09342735647701908,0.0
0.243743,0.222123,0.0539466,0.0,0.0,0.0,0.09342735647701908,0.0
0.243754,0.224058,0.0531948,0.0,0.0,0.0,0.09342735647701908,0.0
0.254702,0.224023,0.0539631,0.0,0.0,0.0,0.09342735647701908,0.0
0.257832,0.224016,0.0539494,0.0,0.0,0.0,0.09342735647701908,0.0
0.256273,0.224022,0.0531671,0.0,0.0,0.0,0.09342735647701908,0.0
0.256269,0.222076,0.0539397,0.0,0.0,0.0,0.09342735647701908,0.0
0.256264,0.225961,0.0539662,0.0,0.0,0.0,0.09342735647701908,0.0
0.256265,0.224012,0.0547341,0.0,0.0,0.0,0.09342735647701908,0.0
